"","V1","V2","V3","V4","V5"
"66571",54814,27,28,49,NA
"66572",54815,5,22,NA,NA
"66573",54816,27,28,NA,NA
"66574",54817,3,18,35,NA
"66575",54818,8,10,16,45
"66576",46,NA,NA,NA,NA
"66577",54819,0,49,NA,NA
"66578",54820,23,31,NA,NA
"66579",54821,14,33,44,49
"66580",54822,3,7,15,NA
"66581",54823,3,18,35,NA
"66582",54824,8,15,17,46
"66583",54825,4,9,NA,NA
"66584",54826,5,22,NA,NA
"66585",54827,14,22,44,NA
"66586",54828,25,27,38,39
"66587",49,NA,NA,NA,NA
"66588",54829,14,NA,NA,NA
"66589",54830,1,19,44,NA
"66590",54831,7,12,16,28
"66591",31,35,36,42,NA
"66592",54832,19,41,48,NA
"66593",54833,20,39,NA,NA
"66594",54834,0,2,26,46
"66595",54835,1,19,NA,NA
"66596",54836,0,NA,NA,NA
"66597",54837,24,27,28,29
"66598",31,NA,NA,NA,NA
"66599",54838,23,24,40,41
"66600",43,NA,NA,NA,NA
"66601",54839,19,NA,NA,NA
"66602",54840,1,11,19,NA
"66603",54841,7,11,37,45
"66604",54842,5,10,22,NA
"66605",54843,28,NA,NA,NA
"66606",54844,29,40,NA,NA
"66607",54845,1,19,NA,NA
"66608",54846,10,36,NA,NA
"66609",54847,10,12,17,29
"66610",47,NA,NA,NA,NA
"66611",54848,24,30,32,48
"66612",54849,12,28,32,33
"66613",54850,18,NA,NA,NA
"66614",54851,1,31,33,NA
"66615",54852,8,30,45,47
"66616",54853,4,22,25,27
"66617",35,43,46,NA,NA
"66618",54854,1,9,21,46
"66619",54855,19,25,NA,NA
"66620",54856,2,20,NA,NA
"66621",54857,38,48,NA,NA
"66622",54858,7,34,36,40
"66623",41,42,46,NA,NA
"66624",54859,5,27,NA,NA
"66625",54860,1,31,47,NA
"66626",54861,0,2,46,NA
"66627",54862,28,39,45,48
"66628",49,NA,NA,NA,NA
"66629",54863,7,15,49,NA
"66630",54864,14,17,18,33
"66631",40,44,49,NA,NA
"66632",54865,6,20,24,NA
"66633",54866,0,17,45,47
"66634",54867,7,15,NA,NA
"66635",54868,7,11,37,45
"66636",54869,29,36,40,NA
"66637",54870,7,27,37,38
"66638",46,47,48,NA,NA
"66639",54871,27,28,45,46
"66640",54872,9,19,23,24
"66641",30,39,NA,NA,NA
"66642",54873,19,29,38,42
"66643",47,NA,NA,NA,NA
"66644",54874,5,6,16,26
"66645",54875,3,5,18,44
"66646",54876,18,35,NA,NA
"66647",54877,4,8,10,43
"66648",46,NA,NA,NA,NA
"66649",54878,48,NA,NA,NA
"66650",54879,44,49,NA,NA
"66651",54880,1,8,25,NA
"66652",54881,14,16,32,45
"66653",54882,10,39,47,NA
"66654",54883,3,25,27,NA
"66655",54884,3,25,31,NA
"66656",54885,9,10,28,33
"66657",34,38,40,42,NA
"66658",54886,33,42,NA,NA
"66659",54887,0,2,7,34
"66660",35,NA,NA,NA,NA
"66661",54888,12,31,36,48
"66662",54889,32,36,NA,NA
"66663",54890,1,19,48,NA
"66664",54891,10,21,23,34
"66665",39,48,49,NA,NA
"66666",54892,0,5,10,34
"66667",37,40,44,48,NA
"66668",54893,3,7,45,NA
"66669",54894,14,34,NA,NA
"66670",54895,1,27,NA,NA
"66671",54896,7,11,37,NA
"66672",54897,0,2,46,NA
"66673",54898,9,16,32,45
"66674",46,NA,NA,NA,NA
"66675",54899,6,19,23,28
"66676",35,NA,NA,NA,NA
"66677",54900,24,42,NA,NA
"66678",54901,17,29,47,NA
"66679",54902,9,12,16,38
"66680",40,NA,NA,NA,NA
"66681",54903,0,11,14,26
"66682",54904,8,14,40,NA
"66683",54905,4,9,47,NA
"66684",54906,11,23,NA,NA
"66685",54907,9,10,13,21
"66686",26,30,NA,NA,NA
"66687",54908,35,41,NA,NA
"66688",54909,4,46,NA,NA
"66689",54910,5,33,38,42
"66690",54911,0,46,NA,NA
"66691",54912,33,40,42,NA
"66692",54913,2,27,28,NA
"66693",54914,7,11,15,37
"66694",45,NA,NA,NA,NA
"66695",54915,33,42,NA,NA
"66696",54916,4,5,16,19
"66697",21,28,39,NA,NA
"66698",54917,1,8,18,19
"66699",54918,3,18,35,NA
"66700",54919,4,5,20,22
"66701",24,45,46,47,NA
"66702",54920,2,6,16,27
"66703",45,NA,NA,NA,NA
"66704",54921,4,9,NA,NA
"66705",54922,28,NA,NA,NA
"66706",54923,10,27,42,NA
"66707",54924,5,19,22,29
"66708",37,NA,NA,NA,NA
"66709",54925,7,15,49,NA
"66710",54926,33,42,NA,NA
"66711",54927,7,15,43,NA
"66712",54928,32,48,49,NA
"66713",54929,7,33,42,NA
"66714",54930,16,32,45,NA
"66715",54931,0,15,28,36
"66716",37,43,NA,NA,NA
"66717",54932,16,32,45,NA
"66718",54933,4,21,NA,NA
"66719",54934,6,9,22,NA
"66720",54935,8,14,15,29
"66721",54936,3,18,35,NA
"66722",54937,1,4,19,23
"66723",54938,14,44,NA,NA
"66724",54939,31,43,NA,NA
"66725",54940,14,NA,NA,NA
"66726",54941,7,15,49,NA
"66727",54942,0,3,5,15
"66728",17,35,NA,NA,NA
"66729",54943,4,9,NA,NA
"66730",54944,13,45,46,NA
"66731",54945,19,NA,NA,NA
"66732",54946,1,NA,NA,NA
"66733",54947,43,NA,NA,NA
"66734",54948,5,10,23,NA
"66735",54949,1,28,35,37
"66736",39,49,NA,NA,NA
"66737",54950,6,12,16,27
"66738",32,41,45,48,NA
"66739",54951,17,37,40,42
"66740",54952,28,42,45,NA
"66741",54953,7,11,37,45
"66742",54954,12,31,36,48
"66743",54955,27,32,43,45
"66744",54956,5,22,44,NA
"66745",54957,12,31,36,48
"66746",54958,4,6,7,8
"66747",11,18,40,43,NA
"66748",54959,49,NA,NA,NA
"66749",54960,3,11,17,19
"66750",27,30,46,NA,NA
"66751",54961,1,5,6,NA
"66752",54962,12,31,36,48
"66753",54963,41,NA,NA,NA
"66754",54964,4,9,NA,NA
"66755",54965,4,6,9,21
"66756",54966,7,11,37,38
"66757",45,NA,NA,NA,NA
"66758",54967,30,NA,NA,NA
"66759",54968,33,41,42,NA
"66760",54969,1,15,19,39
"66761",54970,0,14,21,44
"66762",54971,5,22,27,42
"66763",44,46,49,NA,NA
"66764",54972,4,9,35,39
"66765",45,NA,NA,NA,NA
"66766",54973,3,7,31,42
"66767",54974,23,24,40,41
"66768",43,NA,NA,NA,NA
"66769",54975,13,20,21,24
"66770",33,NA,NA,NA,NA
"66771",54976,1,7,23,28
"66772",48,NA,NA,NA,NA
"66773",54977,44,NA,NA,NA
"66774",54978,6,14,39,42
"66775",47,NA,NA,NA,NA
"66776",54979,23,40,45,NA
"66777",54980,5,22,NA,NA
"66778",54981,0,8,46,NA
"66779",54982,6,16,17,23
"66780",26,32,45,47,NA
"66781",54983,2,15,18,33
"66782",42,NA,NA,NA,NA
"66783",54984,18,35,NA,NA
"66784",54985,3,18,35,NA
"66785",54986,14,44,NA,NA
"66786",54987,5,22,26,39
"66787",54988,30,NA,NA,NA
"66788",54989,0,18,35,44
"66789",54990,22,48,NA,NA
"66790",54991,27,28,33,42
"66791",54992,30,42,48,NA
"66792",54993,7,11,37,NA
"66793",54994,7,11,37,45
"66794",54995,5,16,22,NA
"66795",54996,16,32,45,NA
"66796",54997,48,NA,NA,NA
"66797",54998,12,36,NA,NA
"66798",54999,7,11,37,45
"66799",55000,16,32,NA,NA
"66800",55001,7,11,37,45
"66801",55002,9,25,46,NA
"66802",55003,27,28,NA,NA
"66803",55004,6,7,39,NA
"66804",55005,0,2,46,NA
"66805",55006,7,11,45,NA
"66806",55007,4,12,NA,NA
"66807",55008,1,17,20,NA
"66808",55009,27,28,32,NA
"66809",55010,28,31,NA,NA
"66810",55011,4,11,14,20
"66811",44,45,NA,NA,NA
"66812",55012,4,16,32,NA
"66813",55013,7,27,NA,NA
"66814",55014,13,14,20,21
"66815",55015,1,5,6,17
"66816",19,38,NA,NA,NA
"66817",55016,5,17,22,40
"66818",55017,5,11,22,26
"66819",33,35,37,44,NA
"66820",55018,10,36,41,49
"66821",55019,0,2,32,46
"66822",47,NA,NA,NA,NA
"66823",55020,7,11,37,45
"66824",55021,3,18,26,35
"66825",36,NA,NA,NA,NA
"66826",55022,1,5,15,19
"66827",30,33,NA,NA,NA
"66828",55023,6,14,38,NA
"66829",55024,0,3,18,24
"66830",32,35,41,NA,NA
"66831",55025,4,35,43,NA
"66832",55026,12,23,45,NA
"66833",55027,8,18,NA,NA
"66834",55028,27,28,NA,NA
"66835",55029,15,16,21,46
"66836",47,NA,NA,NA,NA
"66837",55030,7,16,25,28
"66838",55031,16,17,29,47
"66839",55032,7,15,34,NA
"66840",55033,1,12,34,NA
"66841",55034,14,44,NA,NA
"66842",55035,28,NA,NA,NA
"66843",55036,10,22,49,NA
"66844",55037,0,2,46,NA
"66845",55038,5,22,30,NA
"66846",55039,2,16,32,48
"66847",55040,13,15,27,30
"66848",36,40,NA,NA,NA
"66849",55041,4,NA,NA,NA
"66850",55042,0,46,NA,NA
"66851",55043,14,44,NA,NA
"66852",55044,27,33,42,NA
"66853",55045,4,9,26,31
"66854",55046,5,22,NA,NA
"66855",55047,0,28,40,NA
"66856",55048,29,31,42,NA
"66857",55049,27,28,NA,NA
"66858",55050,18,35,NA,NA
"66859",55051,6,28,44,NA
"66860",55052,14,44,NA,NA
"66861",55053,4,9,17,37
"66862",39,NA,NA,NA,NA
"66863",55054,16,22,32,33
"66864",55055,10,12,23,NA
"66865",55056,9,12,30,44
"66866",46,NA,NA,NA,NA
"66867",55057,3,12,26,27
"66868",32,49,NA,NA,NA
"66869",55058,30,NA,NA,NA
"66870",55059,24,27,28,NA
"66871",55060,12,31,36,NA
"66872",55061,5,11,14,22
"66873",25,41,44,NA,NA
"66874",55062,27,28,34,NA
"66875",55063,17,29,34,47
"66876",55064,27,28,NA,NA
"66877",55065,9,19,27,28
"66878",55066,0,16,46,NA
"66879",55067,4,34,44,45
"66880",55068,5,22,35,NA
"66881",55069,23,24,40,41
"66882",43,NA,NA,NA,NA
"66883",55070,16,32,45,NA
"66884",55071,7,15,19,27
"66885",28,31,35,NA,NA
"66886",55072,1,12,19,25
"66887",37,44,NA,NA,NA
"66888",55073,3,18,35,NA
"66889",55074,12,22,44,47
"66890",55075,18,20,35,37
"66891",55076,7,11,37,NA
"66892",55077,12,31,36,48
"66893",55078,7,23,24,40
"66894",41,43,NA,NA,NA
"66895",55079,24,33,35,42
"66896",55080,17,23,47,NA
"66897",55081,33,42,NA,NA
"66898",55082,16,32,NA,NA
"66899",55083,4,14,NA,NA
"66900",55084,7,11,37,45
"66901",55085,4,9,47,NA
"66902",55086,4,24,45,NA
"66903",55087,5,29,34,39
"66904",55088,5,19,22,NA
"66905",55089,0,2,46,NA
"66906",55090,17,29,47,NA
"66907",55091,31,36,44,NA
"66908",55092,23,24,40,41
"66909",43,NA,NA,NA,NA
"66910",55093,0,2,9,27
"66911",28,NA,NA,NA,NA
"66912",55094,7,11,37,45
"66913",55095,4,13,24,31
"66914",33,34,49,NA,NA
"66915",55096,17,29,47,NA
"66916",55097,4,6,10,42
"66917",46,48,NA,NA,NA
"66918",55098,7,15,49,NA
"66919",55099,17,29,47,NA
"66920",55100,47,NA,NA,NA
"66921",55101,31,33,42,44
"66922",55102,4,11,16,27
"66923",28,34,35,39,NA
"66924",55103,1,26,42,NA
"66925",55104,12,14,24,42
"66926",55105,4,9,NA,NA
"66927",55106,3,33,42,NA
"66928",55107,30,NA,NA,NA
"66929",55108,17,23,29,35
"66930",47,NA,NA,NA,NA
"66931",55109,4,6,NA,NA
"66932",55110,9,42,47,NA
"66933",55111,1,27,28,NA
"66934",55112,7,11,37,45
"66935",55113,4,29,46,NA
"66936",55114,7,11,37,45
"66937",55115,16,32,45,NA
"66938",55116,43,NA,NA,NA
"66939",55117,7,32,49,NA
"66940",55118,3,18,35,NA
"66941",55119,8,15,17,22
"66942",34,NA,NA,NA,NA
"66943",55120,14,15,22,42
"66944",45,49,NA,NA,NA
"66945",55121,7,14,26,37
"66946",55122,1,7,11,18
"66947",37,39,45,NA,NA
"66948",55123,5,7,16,23
"66949",33,42,NA,NA,NA
"66950",55124,10,22,48,NA
"66951",55125,16,32,38,NA
"66952",55126,2,15,26,NA
"66953",55127,40,44,48,NA
"66954",55128,16,27,28,43
"66955",55129,7,15,49,NA
"66956",55130,12,21,31,36
"66957",42,NA,NA,NA,NA
"66958",55131,35,NA,NA,NA
"66959",55132,1,18,19,NA
"66960",55133,23,24,40,41
"66961",43,NA,NA,NA,NA
"66962",55134,31,32,49,NA
"66963",55135,23,24,40,41
"66964",43,NA,NA,NA,NA
"66965",55136,22,33,NA,NA
"66966",55137,1,34,45,NA
"66967",55138,5,12,22,35
"66968",55139,2,5,23,27
"66969",28,29,37,41,NA
"66970",55140,9,17,28,46
"66971",47,NA,NA,NA,NA
"66972",55141,3,18,35,NA
"66973",55142,2,25,NA,NA
"66974",55143,5,7,10,35
"66975",40,NA,NA,NA,NA
"66976",55144,7,11,37,45
"66977",55145,22,NA,NA,NA
"66978",55146,20,23,24,40
"66979",41,43,NA,NA,NA
"66980",55147,23,24,40,41
"66981",55148,3,5,6,31
"66982",55149,26,40,48,NA
"66983",55150,12,26,33,NA
"66984",55151,11,27,28,44
"66985",55152,28,NA,NA,NA
"66986",55153,3,18,35,NA
"66987",55154,1,23,34,40
"66988",55155,1,4,7,12
"66989",19,48,NA,NA,NA
"66990",55156,3,18,35,NA
"66991",55157,1,19,32,40
"66992",55158,3,14,23,29
"66993",55159,23,24,40,41
"66994",43,NA,NA,NA,NA
"66995",55160,16,32,41,45
"66996",55161,5,22,45,NA
"66997",55162,23,24,40,41
"66998",43,NA,NA,NA,NA
"66999",55163,1,30,33,34
"67000",36,41,48,NA,NA
"67001",55164,35,39,NA,NA
"67002",55165,0,2,46,NA
"67003",55166,14,44,NA,NA
"67004",55167,15,29,34,NA
"67005",55168,1,14,19,26
"67006",49,NA,NA,NA,NA
"67007",55169,2,6,37,48
"67008",55170,14,25,30,32
"67009",55171,28,32,NA,NA
"67010",55172,15,34,47,NA
"67011",55173,1,14,25,26
"67012",47,NA,NA,NA,NA
"67013",55174,4,6,9,NA
"67014",55175,9,37,48,NA
"67015",55176,14,17,24,26
"67016",27,33,38,42,NA
"67017",55177,33,42,48,NA
"67018",55178,4,9,17,39
"67019",43,44,NA,NA,NA
"67020",55179,9,10,22,NA
"67021",55180,14,32,44,45
"67022",55181,31,34,39,44
"67023",49,NA,NA,NA,NA
"67024",55182,12,31,36,48
"67025",55183,0,46,NA,NA
"67026",55184,3,18,35,NA
"67027",55185,6,15,47,NA
"67028",55186,1,7,19,47
"67029",55187,18,26,35,43
"67030",55188,5,12,14,44
"67031",48,NA,NA,NA,NA
"67032",55189,1,4,9,NA
"67033",55190,7,27,28,31
"67034",55191,30,33,37,42
"67035",48,NA,NA,NA,NA
"67036",55192,0,2,7,25
"67037",46,NA,NA,NA,NA
"67038",55193,3,11,20,25
"67039",29,34,38,41,NA
"67040",55194,9,43,46,48
"67041",55195,17,31,43,47
"67042",55196,1,11,12,16
"67043",31,36,46,NA,NA
"67044",55197,1,18,49,NA
"67045",55198,2,15,29,49
"67046",55199,0,NA,NA,NA
"67047",55200,27,28,48,49
"67048",55201,11,27,44,NA
"67049",55202,28,41,44,NA
"67050",55203,0,2,46,NA
"67051",55204,17,19,47,NA
"67052",55205,5,44,NA,NA
"67053",55206,0,3,6,14
"67054",16,45,NA,NA,NA
"67055",55207,2,5,8,9
"67056",15,NA,NA,NA,NA
"67057",55208,1,19,29,NA
"67058",55209,0,2,39,46
"67059",55210,0,2,46,NA
"67060",55211,27,28,NA,NA
"67061",55212,5,22,NA,NA
"67062",55213,7,15,49,NA
"67063",55214,14,47,NA,NA
"67064",55215,41,47,NA,NA
"67065",55216,16,32,45,49
"67066",55217,27,28,NA,NA
"67067",55218,5,37,38,46
"67068",55219,0,2,7,46
"67069",55220,3,8,18,35
"67070",55221,2,3,5,18
"67071",24,35,48,NA,NA
"67072",55222,28,42,NA,NA
"67073",55223,17,29,47,NA
"67074",55224,23,24,40,41
"67075",43,NA,NA,NA,NA
"67076",55225,5,16,21,22
"67077",30,49,NA,NA,NA
"67078",55226,21,30,42,NA
"67079",55227,8,14,16,33
"67080",55228,10,32,46,NA
"67081",55229,7,25,33,41
"67082",49,NA,NA,NA,NA
"67083",55230,23,24,40,41
"67084",43,NA,NA,NA,NA
"67085",55231,9,37,46,NA
"67086",55232,1,27,28,39
"67087",55233,17,29,31,NA
"67088",55234,4,8,36,NA
"67089",55235,15,NA,NA,NA
"67090",55236,8,25,34,35
"67091",39,NA,NA,NA,NA
"67092",55237,6,19,24,25
"67093",55238,13,22,NA,NA
"67094",55239,4,36,NA,NA
"67095",55240,0,33,36,37
"67096",38,48,NA,NA,NA
"67097",55241,9,17,18,35
"67098",55242,18,22,45,NA
"67099",55243,5,17,29,47
"67100",55244,7,11,37,45
"67101",55245,10,38,45,46
"67102",55246,0,46,NA,NA
"67103",55247,11,24,33,43
"67104",55248,27,28,NA,NA
"67105",55249,12,14,22,31
"67106",55250,16,36,40,NA
"67107",55251,7,15,49,NA
"67108",55252,4,13,33,42
"67109",55253,7,15,49,NA
"67110",55254,21,27,28,39
"67111",55255,7,15,49,NA
"67112",55256,4,6,9,NA
"67113",55257,12,31,36,48
"67114",55258,2,11,16,22
"67115",32,38,45,NA,NA
"67116",55259,10,14,22,37
"67117",39,NA,NA,NA,NA
"67118",55260,4,11,17,NA
"67119",55261,24,27,28,33
"67120",55262,4,9,NA,NA
"67121",55263,0,2,46,NA
"67122",55264,11,32,33,42
"67123",55265,23,24,31,42
"67124",47,NA,NA,NA,NA
"67125",55266,14,37,40,NA
"67126",55267,1,39,NA,NA
"67127",55268,18,29,31,NA
"67128",55269,3,4,18,32
"67129",35,NA,NA,NA,NA
"67130",55270,23,NA,NA,NA
"67131",55271,27,28,NA,NA
"67132",55272,0,46,NA,NA
"67133",55273,12,31,36,48
"67134",55274,7,42,43,NA
"67135",55275,5,6,7,14
"67136",16,33,35,41,NA
"67137",55276,1,9,31,40
"67138",55277,4,9,22,NA
"67139",55278,0,2,46,NA
"67140",55279,17,29,47,NA
"67141",55280,5,20,36,NA
"67142",55281,3,18,35,NA
"67143",55282,4,5,NA,NA
"67144",55283,3,18,35,46
"67145",55284,22,NA,NA,NA
"67146",55285,23,24,34,NA
"67147",55286,17,33,43,NA
"67148",55287,14,15,16,43
"67149",55288,4,9,NA,NA
"67150",55289,27,28,NA,NA
"67151",55290,17,29,47,NA
"67152",55291,1,NA,NA,NA
"67153",55292,27,28,40,48
"67154",55293,5,7,20,22
"67155",24,NA,NA,NA,NA
"67156",55294,28,37,NA,NA
"67157",55295,33,42,44,47
"67158",55296,42,47,NA,NA
"67159",55297,18,35,42,NA
"67160",55298,10,18,24,26
"67161",37,44,NA,NA,NA
"67162",55299,3,18,19,35
"67163",55300,7,9,11,37
"67164",40,45,46,NA,NA
"67165",55301,12,31,36,48
"67166",55302,32,35,NA,NA
"67167",55303,27,28,NA,NA
"67168",55304,14,22,33,35
"67169",38,39,NA,NA,NA
"67170",55305,3,17,39,NA
"67171",55306,6,13,NA,NA
"67172",55307,3,6,17,NA
"67173",55308,2,14,18,35
"67174",55309,14,17,36,44
"67175",55310,17,29,47,NA
"67176",55311,14,36,NA,NA
"67177",55312,7,11,37,45
"67178",55313,4,19,40,43
"67179",46,NA,NA,NA,NA
"67180",55314,9,14,34,35
"67181",42,44,NA,NA,NA
"67182",55315,4,9,NA,NA
"67183",55316,16,18,32,45
"67184",55317,3,18,35,44
"67185",55318,12,31,36,NA
"67186",55319,6,33,45,48
"67187",55320,2,25,35,46
"67188",55321,4,9,NA,NA
"67189",55322,5,27,32,38
"67190",55323,10,12,48,NA
"67191",55324,33,40,NA,NA
"67192",55325,5,43,NA,NA
"67193",55326,9,23,47,NA
"67194",55327,23,NA,NA,NA
"67195",55328,7,11,37,45
"67196",55329,1,19,NA,NA
"67197",55330,1,16,20,29
"67198",32,NA,NA,NA,NA
"67199",55331,3,7,11,37
"67200",45,NA,NA,NA,NA
"67201",55332,27,28,NA,NA
"67202",55333,4,15,30,32
"67203",45,NA,NA,NA,NA
"67204",55334,7,25,34,37
"67205",55335,33,NA,NA,NA
"67206",55336,0,1,17,19
"67207",55337,14,44,NA,NA
"67208",55338,1,19,29,NA
"67209",55339,5,22,NA,NA
"67210",55340,1,19,NA,NA
"67211",55341,6,20,NA,NA
"67212",55342,14,42,NA,NA
"67213",55343,27,28,35,37
"67214",55344,0,2,46,NA
"67215",55345,5,17,28,47
"67216",55346,15,42,47,49
"67217",55347,9,10,25,31
"67218",55348,0,27,28,NA
"67219",55349,4,9,15,18
"67220",55350,16,32,34,NA
"67221",55351,3,11,16,22
"67222",45,NA,NA,NA,NA
"67223",55352,5,9,17,NA
"67224",55353,4,9,10,16
"67225",48,NA,NA,NA,NA
"67226",55354,0,1,19,NA
"67227",55355,6,9,28,30
"67228",55356,6,25,27,39
"67229",41,NA,NA,NA,NA
"67230",55357,7,11,37,45
"67231",55358,2,8,NA,NA
"67232",55359,0,21,24,47
"67233",55360,26,36,42,NA
"67234",55361,3,27,28,NA
"67235",55362,19,35,NA,NA
"67236",55363,3,16,22,49
"67237",55364,11,12,16,30
"67238",31,32,36,48,NA
"67239",55365,28,29,NA,NA
"67240",55366,7,24,40,NA
"67241",55367,1,32,NA,NA
"67242",55368,11,24,35,NA
"67243",55369,16,45,46,NA
"67244",55370,44,47,NA,NA
"67245",55371,4,8,13,17
"67246",33,40,45,NA,NA
"67247",55372,27,47,NA,NA
"67248",55373,5,8,22,41
"67249",55374,0,2,46,NA
"67250",55375,11,16,29,32
"67251",45,NA,NA,NA,NA
"67252",55376,12,31,36,48
"67253",55377,28,30,33,NA
"67254",55378,7,15,44,47
"67255",49,NA,NA,NA,NA
"67256",55379,23,24,40,41
"67257",43,NA,NA,NA,NA
"67258",55380,8,31,45,NA
"67259",55381,22,24,34,NA
"67260",55382,17,29,47,NA
"67261",55383,4,9,12,42
"67262",55384,8,9,17,37
"67263",45,NA,NA,NA,NA
"67264",55385,4,NA,NA,NA
"67265",55386,21,25,NA,NA
"67266",55387,9,16,32,45
"67267",55388,1,18,35,40
"67268",55389,7,14,33,42
"67269",55390,1,3,17,47
"67270",55391,1,19,46,49
"67271",55392,23,24,40,41
"67272",55393,5,17,22,27
"67273",55394,0,5,13,22
"67274",55395,1,39,40,46
"67275",55396,7,14,15,25
"67276",49,NA,NA,NA,NA
"67277",55397,1,13,26,41
"67278",55398,9,18,23,24
"67279",30,40,41,NA,NA
"67280",55399,14,18,24,35
"67281",49,NA,NA,NA,NA
"67282",55400,18,26,27,28
"67283",38,42,NA,NA,NA
"67284",55401,3,18,35,NA
"67285",55402,1,19,22,24
"67286",27,30,36,NA,NA
"67287",55403,3,5,6,11
"67288",22,24,33,NA,NA
"67289",55404,12,14,27,28
"67290",31,NA,NA,NA,NA
"67291",55405,0,1,2,4
"67292",12,46,NA,NA,NA
"67293",55406,3,6,18,26
"67294",35,46,47,NA,NA
"67295",55407,32,42,NA,NA
"67296",55408,7,8,29,38
"67297",55409,12,31,36,48
"67298",55410,9,12,31,45
"67299",55411,3,11,34,39
"67300",40,NA,NA,NA,NA
"67301",55412,4,9,34,NA
"67302",55413,27,28,NA,NA
"67303",55414,33,42,NA,NA
"67304",55415,44,NA,NA,NA
"67305",55416,0,23,41,48
"67306",55417,32,37,40,45
"67307",46,NA,NA,NA,NA
"67308",55418,6,20,26,27
"67309",28,32,41,NA,NA
"67310",55419,7,11,37,43
"67311",45,NA,NA,NA,NA
"67312",55420,4,9,NA,NA
"67313",55421,20,28,NA,NA
"67314",55422,5,16,17,31
"67315",55423,20,26,29,30
"67316",55424,14,44,NA,NA
"67317",55425,11,27,28,37
"67318",38,NA,NA,NA,NA
"67319",55426,4,16,32,45
"67320",55427,3,18,35,NA
"67321",55428,7,15,49,NA
"67322",55429,7,11,37,NA
"67323",55430,29,31,37,41
"67324",55431,23,24,40,41
"67325",43,NA,NA,NA,NA
"67326",55432,7,15,49,NA
"67327",55433,7,15,21,35
"67328",36,49,NA,NA,NA
"67329",55434,16,32,45,NA
"67330",55435,0,1,42,NA
"67331",55436,7,27,33,38
"67332",42,NA,NA,NA,NA
"67333",55437,21,23,31,40
"67334",42,47,NA,NA,NA
"67335",55438,12,31,36,48
"67336",55439,1,10,13,48
"67337",55440,9,10,22,29
"67338",33,35,42,NA,NA
"67339",55441,0,2,46,NA
"67340",55442,14,32,34,38
"67341",44,NA,NA,NA,NA
"67342",55443,17,31,47,NA
"67343",55444,4,9,NA,NA
"67344",55445,0,4,14,21
"67345",44,NA,NA,NA,NA
"67346",55446,16,22,32,NA
"67347",55447,3,18,35,NA
"67348",55448,2,10,25,27
"67349",28,NA,NA,NA,NA
"67350",55449,27,28,NA,NA
"67351",55450,17,19,29,31
"67352",42,46,47,NA,NA
"67353",55451,30,NA,NA,NA
"67354",55452,12,31,36,48
"67355",55453,37,42,NA,NA
"67356",55454,1,5,22,NA
"67357",55455,1,19,23,35
"67358",55456,8,11,33,42
"67359",44,NA,NA,NA,NA
"67360",55457,27,28,NA,NA
"67361",55458,1,19,NA,NA
"67362",55459,33,42,NA,NA
"67363",55460,11,17,29,39
"67364",43,47,NA,NA,NA
"67365",55461,12,14,24,38
"67366",40,NA,NA,NA,NA
"67367",55462,3,5,23,29
"67368",55463,11,14,18,NA
"67369",55464,7,15,25,NA
"67370",55465,3,18,35,NA
"67371",55466,3,45,NA,NA
"67372",55467,13,14,18,22
"67373",29,35,36,NA,NA
"67374",55468,2,15,23,NA
"67375",55469,40,41,NA,NA
"67376",55470,33,42,NA,NA
"67377",55471,33,42,NA,NA
"67378",55472,4,9,17,24
"67379",32,33,NA,NA,NA
"67380",55473,1,19,25,32
"67381",55474,16,17,33,42
"67382",55475,4,NA,NA,NA
"67383",55476,1,19,37,NA
"67384",55477,3,18,35,NA
"67385",55478,0,1,2,21
"67386",44,45,46,NA,NA
"67387",55479,7,11,31,37
"67388",45,NA,NA,NA,NA
"67389",55480,12,30,35,NA
"67390",55481,23,24,40,41
"67391",55482,6,16,47,49
"67392",55483,5,9,22,26
"67393",29,34,39,41,NA
"67394",55484,40,NA,NA,NA
"67395",55485,12,31,36,48
"67396",55486,3,6,13,27
"67397",28,32,NA,NA,NA
"67398",55487,17,29,47,NA
"67399",55488,4,9,27,NA
"67400",55489,3,18,35,NA
"67401",55490,1,3,38,41
"67402",55491,16,19,36,42
"67403",55492,33,42,NA,NA
"67404",55493,0,1,13,25
"67405",28,NA,NA,NA,NA
"67406",55494,1,6,19,47
"67407",55495,17,29,34,NA
"67408",55496,27,28,38,NA
"67409",55497,0,3,18,23
"67410",35,NA,NA,NA,NA
"67411",55498,3,16,19,21
"67412",35,42,46,NA,NA
"67413",55499,14,19,23,44
"67414",55500,5,15,NA,NA
"67415",55501,3,17,30,36
"67416",43,NA,NA,NA,NA
"67417",55502,5,24,42,NA
"67418",55503,1,9,19,NA
"67419",55504,16,27,28,35
"67420",36,NA,NA,NA,NA
"67421",55505,16,32,45,NA
"67422",55506,5,NA,NA,NA
"67423",55507,10,12,31,36
"67424",55508,1,19,36,NA
"67425",55509,1,34,38,NA
"67426",55510,3,30,NA,NA
"67427",55511,16,32,45,NA
"67428",55512,15,16,20,22
"67429",35,NA,NA,NA,NA
"67430",55513,24,28,38,41
"67431",43,NA,NA,NA,NA
"67432",55514,4,9,20,NA
"67433",55515,28,36,49,NA
"67434",55516,17,22,27,28
"67435",55517,10,14,16,23
"67436",32,42,NA,NA,NA
"67437",55518,7,15,49,NA
"67438",55519,0,7,15,37
"67439",49,NA,NA,NA,NA
